1771198110.2282064,BUY 68506.7,68506.70,0.0000
1771198110.3310843,SELL 68506.7,68506.70,0.0000
1771198110.440465,BUY 68506.7,68506.70,0.0000
1771198111.6717863,CLOSE_LONG 68506.7,68506.70,0.0000
1771198112.5144165,SELL 68506.7,68506.70,0.0000
1771198112.764322,BUY 68506.7,68506.70,0.0000
1771198112.968688,CLOSE_LONG 68506.7,68506.70,0.0000
1771198119.3471127,BUY 68518.5,68518.50,0.0000
1771198119.4518461,SELL 68522.8,68522.80,0.0000
1771198119.5537713,CLOSE_SHORT 68522.8,68522.80,0.0000
1771198121.4832084,BUY 68522.8,68522.80,0.0000
1771198121.7902822,CLOSE_LONG 68535.9,68535.90,0.0191
1771198123.5160053,SELL 68535.9,68535.90,0.0000
1771198123.6160128,BUY 68542.9,68542.90,0.0000
1771198124.0867634,SELL 68535.9,68535.90,0.0000
1771198125.5149844,BUY 68539.8,68539.80,0.0000
1771198125.6239765,SELL 68536.5,68536.50,0.0000
1771198125.8382328,BUY 68535.9,68535.90,0.0000
1771198126.5677378,CLOSE_LONG 68535.9,68535.90,0.0000
1771198127.0797567,SELL 68532.8,68532.80,0.0000
1771198127.1823056,BUY 68536.8,68536.80,0.0000
1771198127.2883542,CLOSE_LONG 68536.8,68536.80,0.0000
1771198192.969591,BUY 68527.8,68527.80,0.0000
1771198193.0702367,CLOSE_LONG 68527.8,68527.80,0.0000
1771198216.5900707,BUY 68560.2,68560.20,0.0000
1771198216.693004,CLOSE_LONG 68560.2,68560.20,0.0000
1771198217.000221,SELL 68560.2,68560.20,0.0000
1771198217.119612,CLOSE_SHORT 68560.2,68560.20,0.0000
1771198218.8771062,BUY 68560.2,68560.20,0.0000
1771198218.9787903,SELL 68560.2,68560.20,0.0000
1771198219.0794108,BUY 68560.2,68560.20,0.0000
1771198219.1015184,CLOSE_LONG 68560.9,68560.90,0.0010
1771198219.1814854,BUY 68578.9,68578.90,0.0000
1771198219.2838545,CLOSE_LONG 68578.9,68578.90,0.0000
1771198219.4004433,SELL 68578.9,68578.90,0.0000
1771198219.5027587,BUY 68578.9,68578.90,0.0000
1771198219.9307344,CLOSE_LONG 68578.9,68578.90,0.0000
1771198220.031293,BUY 68578.9,68578.90,0.0000
1771198220.1331449,CLOSE_LONG 68578.9,68578.90,0.0000
1771198220.3355043,BUY 68615,68615.00,0.0000
1771198220.5344288,CLOSE_LONG 68615,68615.00,0.0000
1771198220.6348546,BUY 68615,68615.00,0.0000
1771198220.736246,CLOSE_LONG 68615,68615.00,0.0000
1771198221.108185,BUY 68611.6,68611.60,0.0000
1771198221.2086947,CLOSE_LONG 68611.6,68611.60,0.0000
1771198221.3123457,SELL 68597,68597.00,0.0000
1771198221.4136539,BUY 68597,68597.00,0.0000
1771198221.516262,CLOSE_LONG 68597,68597.00,0.0000
1771198221.732306,BUY 68613.1,68613.10,0.0000
1771198221.8339849,CLOSE_LONG 68613.1,68613.10,0.0000
1771198222.9750383,BUY 68613.1,68613.10,0.0000
1771198223.0762415,SELL 68613.1,68613.10,0.0000
1771198223.5626938,BUY 68613.1,68613.10,0.0000
1771198223.6652956,SELL 68613.1,68613.10,0.0000
1771198223.7729511,CLOSE_SHORT 68613.1,68613.10,0.0000
1771198224.3371842,BUY 68613.1,68613.10,0.0000
1771198224.4402647,CLOSE_LONG 68613.1,68613.10,0.0000
1771198224.997121,SELL 68613.1,68613.10,0.0000
